"","�Age","Gender","HasKids","EduLvl","WorkStatus","AnnualIncome","Occupation","YrsJobHeld","MosJobHeld","CommunitySz","CntryOfRes","MaritalStat","NumSons","NumDaughters","DP1","DP2","DP3","DP4","DP5","DPMean","AIP1","AIP2","AIP3","AIP4","AIP5","AIP6","AIP7","AIP8","AIP9","AIP10","AIP11","AIP12","AIP13","AIP14","AIP15","AIPMean","GP1","GP2","GP3","GP4","GP5","GP6","GP7","GP8","GP9","GP10","GP11","GP12","GP13","GP14","GP15","GP16","GP17","GP18","GP19","GP20","GPMean","SWLS1","SWLS2","SWLS3","SWLS4","SWLS5","SWLSMean","OthersLabel","DPMean.1"
"3272",45,"Male","1","ma","full-time",87500,"","0",0,"Small Town","United States","Married","1",1,3,2,1,1,1,1.6,4,1,1,3,4,4,2,2,2,3,3,3,1,2,3,2.53,2,1,2,3,1,5,3,3,3,3,3,3,5,2,2,2,2,2,3,2,2.6,4,4,5,5,5,4.6,"no",1.6
"3273",28,"Female","0","deg","student",15000,"","2",0,"Medium-Sized","United States","Single","0",0,4,3,5,3,3,3.6,1,3,5,3,4,4,4,4,4,4,4,4,5,4,2,3.67,4,1,2,5,4,3,3,4,5,4,3,5,1,4,4,5,4,4,5,4,3.7,3,2,2,3,3,2.6,"yes",3.6
"3274",37.5,"Male","1","phd","full-time",45000,"","4",0,"Large Town","United States","Married","1",1,3,2,4,3,3,3,1,1,5,3,4,4,5,4,5,5,2,3,4,3,5,3.6,5,2,4,1,3,2,5,3,5,3,4,5,4,4,4,5,5,4,4,3,3.75,4,4,4,3,3,3.6,"yes",3
"3275",28,"Female","0","deg","student",15000,"","2",0,"Large Town","United States","Single","0",0,4,4,2,2,1,2.6,1,1,1,3,3,3,3,3,3,3,3,3,2,2,3,2.47,3,2,2,4,2,3,2,3,4,2,5,3,1,2,3,4,3,4,3,3,2.9,3,3,2,2,4,2.8,"yes",2.6
"3276",28,"Male","0","phd","full-time",87500,"","0",8,"Small Town","United States","Single","0",0,2,3,2,2,3,2.4,2,2,2,3,2,3,2,3,2,3,3,2,2,2,3,2.4,3,3,3,2,3,2,2,3,2,2,3,2,2,2,3,3,2,2,3,3,2.5,3,4,3,4,3,3.4,"no",2.4
"3277",23,"Male","0","deg","part-time",10000,"","3",2,"Large Town","United States","Single","0",0,5,4,5,5,5,4.8,2,3,4,5,5,1,3,5,5,5,3,5,3,2,5,3.73,5,1,5,5,4,3,5,4,5,1,2,5,2,5,5,5,5,4,5,4,4,2,3,1,3,1,2,"no",4.8
"3278",37.5,"Female","0","deg","unemployed",NA,"","0",0,"Village","United States","Divorced","0",0,4,4,2,3,3,3.2,1,1,3,4,3,3,3,3,2,3,2,2,2,3,2,2.47,3,1,3,5,2,2,4,2,4,4,4,4,2,3,2,3,4,5,5,5,3.35,1,2,2,1,3,1.8,"yes",3.2
"3279",25,"Male","0","deg","student",25000,"","1",0,"Village","United States","Single","0",0,4,4,4,4,4,4,1,1,2,3,2,4,2,4,2,3,4,2,4,2,2,2.53,4,3,3,2,3,2,3,5,4,2,3,4,2,3,3,3,3,4,2,3,3.05,1,2,2,2,2,1.8,"no",4
"3280",55,"Female","1","ma","full-time",67500,"","0",0,"Medium-Sized","United States","Married","1",1,3,3,3,2,2,2.6,2,2,3,5,1,2,3,2,2,3,4,3,4,4,3,2.87,4,1,3,5,2,4,4,4,4,4,4,5,3,3,3,5,5,3,4,3,3.65,5,5,5,5,5,5,"no",2.6
"3281",37.5,"Female","1","high","unemployed",67500,"","0",0,"Large Town","United States","Married","1",1,1,2,3,1,1,1.6,1,2,5,2,2,2,3,3,3,4,2,4,2,1,1,2.47,2,1,2,1,1,2,2,2,1,1,5,1,1,1,2,1,2,2,1,3,1.7,4,4,4,3,4,3.8,"yes",1.6
"3282",32.5,"Male","1","deg","full-time",87500,"","2",0,"Small Town","United States","Divorced","1",0,5,5,5,5,5,5,2,2,2,5,5,1,5,4,4,5,5,3,4,4,5,3.73,5,1,3,4,3,3,5,3,5,5,4,5,4,5,5,4,4,4,5,5,4.1,3,4,3,3,3,3.2,"yes",5
"3283",28,"Female","0","ltuni","full-time",150000,"","10",0,"Village","United States","Single","0",0,5,5,3,4,3,4,1,5,5,5,4,4,5,5,4,5,3,5,3,4,5,4.2,5,4,4,5,3,3,5,3,5,5,5,5,2,3,5,4,5,5,5,5,4.3,4,4,3,3,2,3.2,"yes",4
"3284",55,"Female","0","ltuni","part-time",15000,"","5",0,"Medium-Sized","United States","Married","0",0,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,4,3,4,3.53,4,3,3,1,3,3,4,3,4,2,4,4,4,3,4,4,3,4,4,4,3.4,3,3,3,4,3,3.2,"yes",3
"3285",55,"Male","1","dip","full-time",25000,"","7",0,"8","United States","Married","0",1,2,1,3,3,5,2.8,5,1,5,1,4,1,2,3,4,4,5,1,3,1,5,3,3,1,5,3,4,5,2,2,2,1,3,2,3,5,3,5,4,5,4,4,3.3,1,1,1,1,1,1,"yes",2.8
"3286",55,"Male","0","ma","full-time",67500,"","5",0,"Village","United States","Single","0",0,4,2,3,2,2,2.6,1,2,3,3,2,2,3,3,3,3,2,2,2,3,2,2.4,2,2,2,3,2,2,2,2,3,2,3,3,2,2,2,3,2,2,3,2,2.3,3,3,3,2,3,2.8,"yes",2.6
"3287",32.5,"Female","1","dip","unemployed",10000,"","0",0,"Small Town","United States","Separated","0",1,4,5,4,5,5,4.6,3,3,3,4,4,4,5,5,4,4,5,4,4,4,5,4.07,5,5,4,5,5,5,5,4,5,4,4,4,5,5,5,5,5,5,5,4,4.7,1,1,1,1,1,1,"yes",4.6
"3288",67.5,"Female","1","","part-time",NA,"","6",0,"Village","United States","Married","3",0,4,4,5,3,2,3.6,1,2,2,5,5,4,4,4,3,5,4,4,2,2,1,3.2,5,2,1,4,5,2,4,4,4,1,5,4,1,1,4,5,5,5,5,1,3.4,5,5,4,4,4,4.4,"no",3.6
"3289",45,"Female","0","deg","full-time",150000,"","0",0,"Small Town","United States","Married","0",0,2,4,3,2,2,2.6,1,1,1,2,2,3,1,3,1,2,3,2,2,1,1,1.73,3,2,3,1,3,2,3,3,4,1,1,4,2,2,3,2,2,4,3,3,2.55,4,3,4,4,4,3.8,"no",2.6
"3290",37.5,"Female","0","phd","student",25000,"","2",0,"Small Town","United States","Divorced","0",0,4,4,4,5,5,4.4,2,5,5,5,5,3,5,5,5,5,2,5,2,5,5,4.27,5,4,4,4,4,3,2,4,5,4,5,5,2,3,5,5,4,5,5,5,4.15,2,3,3,1,1,2,"yes",4.4
"3291",45,"Female","0","ma","full-time",87500,"",NA,0,"Village","United States","Single","0",0,5,5,5,5,5,5,1,1,4,3,2,5,3,4,1,2,3,2,2,3,3,2.6,3,1,1,1,3,1,5,4,5,1,2,4,1,1,3,3,1,4,5,4,2.65,1,1,1,1,1,1,"no",5
"3292",28,"Male","0","ma","student",25000,"","4",9,"Large Town","United States","Married","0",0,3,3,3,2,2,2.6,2,2,5,1,2,1,1,3,3,2,4,3,3,1,3,2.4,3,1,2,3,4,3,3,3,4,2,2,3,4,4,4,4,3,4,3,4,3.15,4,4,4,4,4,4,"no",2.6
"3293",37.5,"Female","0","phd","full-time",67500,"","6",0,"Small Town","United States","Married","0",0,3,4,4,2,2,3,1,1,2,4,2,1,3,2,1,2,5,3,5,4,2,2.53,5,1,1,4,3,2,2,4,4,3,3,4,2,3,2,4,3,4,4,4,3.1,4,4,4,4,2,3.6,"yes",3
"3294",55,"Male","1","deg","unemployed",10000,"","0",0,"Small Town","United States","Married","3",0,3,4,5,5,5,4.4,1,1,4,4,5,3,5,5,2,5,5,2,3,1,5,3.4,5,3,3,5,5,2,4,4,5,3,3,4,3,4,5,5,4,5,5,4,4.05,1,1,1,1,1,1,"yes",4.4
"3295",55,"Female","1","high","unemployed",87500,"","0",0,"Small Town","United States","Married","2",3,5,4,2,4,4,3.8,5,1,3,1,3,5,2,3,4,5,4,2,1,1,5,3,5,3,1,1,3,5,5,3,1,1,4,3,5,3,3,4,3,5,5,5,3.4,5,4,2,4,1,3.2,"yes",3.8
"3296",22,"Male","0","dip","full-time",25000,"","0",8,"Village","United States","Single","0",0,3,3,2,2,2,2.4,3,3,4,3,3,2,3,3,3,3,3,3,4,3,2,3,3,1,3,4,1,1,4,4,4,3,4,3,3,2,3,4,4,4,4,3,3.1,2,3,3,2,1,2.2,"yes",2.4
"3297",28,"Male","0","ma","full-time",15000,"","0",9,"Large Town","United States","Single","0",0,3,4,4,4,4,3.8,1,1,2,1,2,1,3,4,1,4,2,1,4,1,2,2,3,2,3,5,3,4,4,4,5,2,4,5,3,4,5,5,4,4,4,3,3.8,1,2,2,1,2,1.6,"yes",3.8
"3298",55,"Male","1","ma","full-time",150000,"","4",0,"8","United States","Married","0",1,3,3,2,2,2,2.4,2,2,5,3,2,1,2,3,2,2,4,2,3,1,3,2.47,3,1,2,3,2,2,2,3,3,1,3,3,4,2,2,3,3,2,3,2,2.45,3,3,3,3,3,3,"no",2.4
"3299",20,"Female","0","ltuni","student",NA,"","2",0,"","United States","Single","0",0,3,4,1,2,2,2.4,1,2,2,4,3,1,5,2,2,5,1,1,1,5,2,2.47,5,4,1,5,2,5,4,1,5,1,3,5,1,2,4,2,2,3,5,2,3.1,3,3,4,4,2,3.2,"yes",2.4
"3300",25,"Female","0","deg","student",10000,"","2",0,"Large Town","United States","Single","0",0,4,3,5,3,3,3.6,3,3,3,4,2,3,4,4,2,4,5,3,4,3,3,3.33,5,2,3,5,4,4,3,4,5,1,3,4,3,4,5,5,5,4,4,4,3.85,1,3,2,2,4,2.4,"yes",3.6
"3301",55,"Female","1","high","retired",15000,"","6",0,"Small Town","United States","Divorced","1",0,3,3,4,3,2,3,2,1,4,2,1,1,4,3,2,4,2,2,3,3,2,2.4,3,3,3,1,3,2,3,3,5,2,3,4,2,2,3,5,4,2,4,3,3,3,2,2,3,4,2.8,"yes",3
"3302",16.5,"Female","0","lthigh","student",10000,"","12",0,"Large Town","United States","Single","0",0,4,4,5,4,4,4.2,2,3,5,4,2,4,4,4,2,3,4,4,3,3,2,3.27,4,4,3,3,3,2,4,5,4,2,3,3,2,4,4,4,3,4,3,4,3.4,4,5,4,4,4,4.2,"yes",4.2
"3303",28,"Female","0","deg","full-time",35000,"","2",0,"Village","United States","Married","0",0,2,3,4,3,3,3,1,1,2,4,3,2,3,4,2,4,2,2,3,2,3,2.53,3,1,1,3,1,1,3,4,3,3,3,3,1,1,4,3,3,4,3,3,2.55,3,2,2,3,4,2.8,"yes",3
"3304",28,"Male","0","ltuni","full-time",25000,"","7",6,"Large Town","United States","Divorced","0",0,5,4,4,4,4,4.2,4,3,4,4,5,5,5,5,4,5,4,3,4,3,4,4.13,2,5,3,5,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,4,4.1,1,2,1,1,1,1.2,"yes",4.2
"3305",28,"Male","0","ltuni","student",10000,"","0",1,"Small Town","United States","Married","0",0,2,4,2,2,2,2.4,3,2,2,2,3,5,4,4,4,4,1,1,3,1,4,2.87,4,2,2,1,2,4,4,1,4,2,2,4,2,2,4,4,4,4,4,4,3,2,2,2,3,1,2,"yes",2.4
"3306",67.5,"Male","0","deg","retired",35000,"","12",0,"Village","United States","Widowed","0",0,5,5,5,5,5,5,1,1,4,3,5,4,5,4,5,5,3,2,2,3,5,3.47,5,2,2,3,1,1,5,4,4,2,3,5,2,3,4,4,3,4,4,4,3.25,2,4,3,4,2,3,"yes",5
"3307",55,"Female","0","phd","full-time",55000,"","3",7,"Small Town","United States","Divorced","0",0,4,3,5,2,2,3.2,1,1,1,1,2,3,1,2,2,3,3,1,3,1,2,1.8,3,1,2,1,1,1,2,4,4,1,1,3,2,2,3,2,1,3,4,4,2.25,4,4,4,3,3,3.6,"no",3.2
"3308",45,"Female","1","ma","full-time",87500,"","5",0,"Large Town","United States","Married","2",0,5,5,5,5,5,5,5,5,2,5,4,3,5,2,1,5,5,5,5,5,5,4.13,5,3,4,3,5,5,5,5,4,5,5,5,4,5,5,5,4,3,3,2,4.25,3,3,2,4,2,2.8,"yes",5
"3309",37.5,"Female","0","phd","full-time",45000,"","1",0,"Small Town","United States","","0",0,5,5,5,5,5,5,3,4,5,5,5,3,5,4,5,5,4,5,5,5,5,4.53,5,5,1,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,4,4.55,2,2,3,3,2,2.4,"yes",5
"3310",55,"Male","1","deg","part-time",87500,"","0",0,"Village","United States","Married","1",2,3,3,3,3,3,3,2,2,2,3,3,4,4,3,2,3,2,4,2,4,4,2.93,3,2,4,3,2,2,3,3,3,2,4,2,2,2,2,3,3,4,2,3,2.7,3,3,3,4,4,3.4,"no",3
"3311",45,"Male","0","deg","full-time",45000,"","2",0,"Large Town","United States","Divorced","0",0,4,4,4,4,4,4,1,1,3,2,3,2,2,2,1,3,4,3,4,2,3,2.4,4,5,2,4,4,3,4,4,3,2,1,4,2,5,3,5,5,5,4,5,3.7,4,3,3,4,2,3.2,"no",4
"3312",55,"Male","0","ltuni","full-time",55000,"","14",0,"Village","United States","Single","0",0,5,5,3,4,4,4.2,1,3,5,5,4,5,5,5,2,4,4,4,1,5,5,3.87,5,3,2,1,2,4,4,4,4,4,2,4,2,4,5,5,4,5,4,4,3.6,2,2,2,2,2,2,"yes",4.2
"3313",55,"Male","0","phd","full-time",87500,"","9",9,"Village","United States","Single","0",0,3,3,3,3,4,3.2,2,2,5,3,4,5,3,3,4,4,1,2,2,3,4,3.13,4,1,2,4,3,3,4,3,4,3,2,4,3,4,5,2,2,4,4,4,3.25,2,3,2,2,2,2.2,"no",3.2
"3314",55,"Male","1","ltuni","part-time",NA,"","1",0,"Large-City","United States","Married","2",1,2,3,3,3,3,2.8,4,1,5,4,3,1,4,4,2,3,3,2,4,2,2,2.93,5,4,2,4,4,4,4,4,3,2,2,2,5,2,3,5,4,3,4,3,3.45,1,3,1,3,1,1.8,"yes",2.8
"3315",67.5,"Female","0","ma","retired",NA,"","6",0,"Village","United States","Single","0",0,3,3,2,2,2,2.4,1,1,5,1,3,3,1,3,1,2,4,1,5,1,2,2.27,3,1,1,3,1,3,4,1,4,1,3,3,1,3,3,3,1,4,3,4,2.5,1,1,1,2,3,1.6,"no",2.4
"3316",55,"Male","0","ma","part-time",87500,"","0",0,"Small Town","United States","Divorced","0",0,3,3,2,2,2,2.4,2,1,2,3,2,2,3,3,1,2,3,2,3,2,4,2.33,3,1,1,2,2,2,2,2,5,1,1,4,3,3,4,2,3,4,2,3,2.5,2,3,3,2,2,2.4,"yes",2.4
"3317",55,"Female","0","ma","part-time",67500,"","6",7,"Medium-Sized","United States","Divorced","0",0,5,3,4,2,3,3.4,2,1,5,4,4,4,3,3,2,4,3,2,1,1,4,2.87,4,4,2,1,4,3,4,3,4,4,3,4,4,4,3,5,3,5,5,4,3.65,3,4,3,4,3,3.4,"no",3.4
"3318",19,"Female","0","ltuni","student",10000,"",NA,0,"Village","United States","Single","0",0,3,2,2,2,1,2,1,1,3,2,1,2,4,3,1,5,1,2,3,1,2,2.13,3,2,2,3,3,2,4,3,4,3,3,4,1,2,3,3,2,4,3,4,2.9,4,5,3,4,4,4,"yes",2
"3319",45,"Female","0","phd","unemployed",150000,"","2",0,"Rural/Country","United States","Single","0",0,5,4,5,4,4,4.4,2,2,2,4,5,4,2,4,2,4,2,3,1,3,5,3,4,3,2,4,5,3,3,3,5,2,2,5,4,5,3,3,2,3,5,5,3.55,1,1,1,2,1,1.2,"yes",4.4
"3320",32.5,"Male","0","ltuni","part-time",25000,"","0",9,"Medium-Sized","United States","Single","0",0,5,4,4,3,3,3.8,4,2,4,3,4,3,4,5,4,4,4,3,3,3,5,3.67,4,2,3,5,4,3,5,4,5,2,4,5,4,3,3,3,4,4,5,4,3.8,2,2,2,2,1,1.8,"yes",3.8
"3321",25,"Female","1","ltuni","student",NA,"","6",0,"Medium-Sized","United States","Married","2",1,2,4,3,1,1,2.2,2,1,2,1,3,1,2,2,1,2,1,1,2,1,4,1.73,3,1,4,1,5,1,1,1,2,1,3,1,5,1,2,4,3,2,2,3,2.3,3,3,3,1,1,2.2,"no",2.2
"3322",45,"Female","1","deg","full-time",35000,"","2",0,"Small Town","United States","Divorced","1",3,4,4,3,3,3,3.4,2,1,5,2,3,3,4,4,3,5,3,1,3,1,3,2.87,4,3,4,2,2,2,3,4,4,2,4,3,2,3,4,4,4,3,4,3,3.2,3,4,4,4,3,3.6,"yes",3.4
"3323",19,"Male","0","ltuni","part-time",10000,"","1",1,"Village","United States","Single","0",0,3,3,3,1,1,2.2,1,1,1,3,2,4,4,1,2,3,3,1,3,2,1,2.13,5,1,2,4,2,3,4,4,5,1,3,5,2,4,4,2,3,3,5,4,3.3,1,1,1,1,4,1.6,"yes",2.2
"3324",67.5,"Male","0","phd","retired",67500,"",NA,0,"Rural/Country","United States","Married","0",0,4,4,4,3,4,3.8,1,2,5,5,4,4,5,5,3,5,3,4,5,4,4,3.93,4,4,4,5,3,4,4,5,5,5,3,5,4,4,5,4,4,5,4,4,4.25,4,4,4,5,1,3.6,"yes",3.8
"3325",45,"Female","0","deg","part-time",35000,"","6",6,"Small Town","United States","Married","0",0,5,5,2,2,2,3.2,2,4,3,4,5,5,5,5,5,5,2,5,5,4,5,4.27,5,4,3,3,5,4,5,2,5,2,5,5,5,3,4,4,4,5,5,5,4.15,4,4,3,5,3,3.8,"yes",3.2
"3326",23,"Male","0","ltuni","part-time",15000,"","1",4,"Medium-Sized","United States","Single","0",0,4,2,3,3,3,3,2,2,5,4,2,2,4,3,2,2,2,3,2,4,2,2.73,2,3,2,4,3,2,4,3,4,2,4,3,2,3,4,4,2,3,4,2,3,3,3,3,2,3,2.8,"no",3
"3327",55,"Female","0","deg","unemployed",87500,"","0",0,"Small Town","United States","Single","0",0,2,2,2,2,1,1.8,1,1,1,3,2,3,1,2,1,5,3,2,1,3,2,2.07,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,2,3,1.9,3,3,3,3,3,3,"no",1.8
"3328",55,"Male","1","deg","full-time",150000,"","0",0,"Medium-Sized","United States","Divorced","1",0,2,3,3,2,2,2.4,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2.05,4,4,4,4,4,4,"no",2.4
"3329",28,"Male","0","ma","full-time",45000,"","0",1,"Village","United States","Single","0",0,3,2,2,2,2,2.2,1,2,3,3,2,1,2,3,3,2,2,3,2,3,1,2.2,3,1,3,5,3,2,3,3,4,2,4,3,1,4,4,4,3,3,3,3,3.05,3,4,3,4,4,3.6,"no",2.2
"3330",28,"Female","0","deg","full-time",35000,"","0",10,"Village","United States","Single","0",0,2,2,2,1,1,1.6,1,1,3,2,1,3,2,2,1,3,3,3,5,2,3,2.33,3,2,2,4,2,2,4,1,4,2,2,4,2,2,2,2,2,3,4,3,2.6,2,2,3,2,2,2.2,"no",1.6
"3331",37.5,"Female","1","ma","full-time",35000,"","0",0,"Large Town","United States","Divorced","0",1,3,2,2,1,1,1.8,2,3,3,3,2,2,2,3,2,3,3,4,3,2,3,2.67,3,2,3,2,2,2,2,3,3,2,4,3,3,4,4,2,3,4,2,3,2.8,3,2,3,3,2,2.6,"no",1.8
"3332",16.5,"Female","0","lthigh","",NA,"","0",0,"Small Town","United States","Single","0",0,4,4,2,2,2,2.8,2,1,1,4,3,4,3,4,2,4,2,3,3,4,4,2.93,3,2,3,5,3,4,3,3,4,2,4,4,3,2,4,5,4,3,3,4,3.4,2,2,3,3,3,2.6,"yes",2.8
"3333",20,"Male","0","ltuni","student",10000,"","0",0,"Village","United States","Single","0",0,3,4,4,3,3,3.4,2,1,1,3,2,1,2,4,4,3,4,4,4,2,1,2.53,2,1,3,4,4,4,3,4,4,1,4,3,2,3,4,3,3,4,5,4,3.25,2,2,2,2,2,2,"no",3.4
"3334",67.5,"Female","1","phd","part-time",45000,"","7",0,"Small Town","United States","Married","2",0,4,4,4,3,3,3.6,2,2,5,4,3,2,2,5,2,4,3,4,2,2,5,3.13,5,3,5,4,3,3,5,5,5,3,5,4,2,4,5,4,2,5,4,5,4.05,4,5,4,4,2,3.8,"yes",3.6
"3335",37.5,"Female","1","deg","part-time",25000,"","0",6,"Rural/Country","United States","Married","1",2,5,5,5,4,4,4.6,4,2,5,5,4,5,5,5,3,4,4,5,4,4,5,4.27,5,5,5,5,5,5,5,5,5,2,3,5,4,5,5,5,5,5,4,5,4.65,1,1,1,1,1,1,"yes",4.6
"3336",67.5,"Female","1","ma","part-time",45000,"","0",0,"","United States","Married","1",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.07,1,1,1,1,2,1,1,5,1,1,2,1,2,2,1,2,1,1,1,3,1.55,5,5,5,5,4,4.8,"no",1
"3337",21,"Male","0","ltuni","student",10000,"","0",0,"Large Town","United States","Single","0",0,4,4,3,3,3,3.4,2,3,5,5,3,3,5,3,3,3,4,4,4,4,4,3.67,4,4,4,3,4,3,4,4,3,4,4,4,3,4,4,3,4,3,4,3,3.65,4,4,4,4,5,4.2,"yes",3.4
"3338",55,"Female","1","phd","full-time",25000,"","4",0,"Small Town","United States","Married","0",1,4,4,4,3,3,3.6,1,2,5,5,5,3,4,5,3,4,2,4,3,4,3,3.53,4,2,4,3,3,4,3,4,4,3,3,4,2,3,5,4,4,5,5,5,3.7,3,2,3,2,2,2.4,"yes",3.6
"3339",25,"Male","0","ma","student",15000,"","6",0,"Large Town","United States","Married","0",0,3,3,2,2,2,2.4,1,3,3,3,3,2,3,5,2,4,4,4,2,4,4,3.13,3,3,3,4,3,3,4,3,4,2,4,4,3,4,4,5,3,5,3,4,3.55,5,5,4,5,4,4.6,"yes",2.4
"3340",45,"Male","0","dip","full-time",55000,"","0",0,"Village","United States","Divorced","0",0,4,5,5,3,3,4,2,4,5,4,5,4,5,5,5,5,5,5,3,5,5,4.47,5,3,4,4,5,5,5,3,5,5,4,5,3,3,5,3,3,5,4,5,4.2,3,3,3,4,3,3.2,"yes",4
"3341",80,"Female","1","phd","retired",67500,"","0",0,"Rural/Country","United States","Divorced","1",0,3,2,1,2,2,2,1,1,3,3,3,3,2,3,2,3,2,1,3,1,4,2.33,5,1,1,1,3,1,4,3,3,1,4,4,1,2,4,5,2,3,4,3,2.75,3,3,4,5,3,3.6,"yes",2
"3342",37.5,"Male","1","phd","full-time",150000,"","2",0,"Small Town","United States","Married","1",0,4,4,4,3,3,3.6,1,1,5,3,2,1,2,2,1,2,5,2,3,2,3,2.33,3,2,3,2,4,3,3,4,4,3,4,3,4,4,4,5,5,2,2,3,3.35,4,4,4,4,4,4,"no",3.6
"3343",45,"Male","1","deg","full-time",150000,"","10",0,"Village","United States","Married","0",2,4,5,3,2,2,3.2,1,4,5,5,5,1,5,3,3,5,4,5,4,5,5,4,4,3,4,4,3,3,3,3,5,5,5,4,2,4,4,4,4,4,2,2,3.6,3,3,3,3,3,3,"yes",3.2
"3344",22,"Female","1","ltuni","part-time",10000,"","1",0,"Rural/Country","United States","Married","2",0,3,3,2,1,1,2,3,1,5,5,1,5,1,2,1,5,1,4,5,1,2,2.8,3,1,5,5,3,1,2,2,4,1,1,2,2,5,2,5,5,3,5,2,2.95,3,1,2,2,1,1.8,"yes",2
"3345",28,"Male","0","deg","full-time",35000,"","0",6,"Small Town","United States","Single","0",0,2,2,3,2,2,2.2,2,3,4,4,3,5,5,3,3,3,4,4,3,4,4,3.6,3,2,2,3,3,2,2,3,4,2,3,4,3,3,3,4,4,4,5,3,3.1,3,3,3,2,3,2.8,"yes",2.2
"3346",45,"Male","1","phd","full-time",250000,"","0",0,"Village","United States","Married","3",1,3,3,3,2,3,2.8,2,2,3,3,2,3,3,4,2,3,4,3,3,3,3,2.87,3,2,3,3,2,3,3,3,4,2,3,3,4,4,3,3,3,3,2,2,2.9,3,3,3,4,4,3.4,"yes",2.8
"3347",55,"Female","1","phd","full-time",150000,"","0",0,"Small Town","United States","Separated","0",1,3,3,3,3,3,3,4,4,5,4,4,4,3,4,4,5,5,4,4,3,4,4.07,4,2,4,5,2,5,4,2,5,4,5,5,4,5,4,3,3,1,5,3,3.75,2,4,2,3,2,2.6,"yes",3
"3348",16.5,"Female","0","ltuni","full-time",10000,"","0",1,"Village","United States","Single","0",0,5,4,4,4,4,4.2,2,4,4,5,5,5,5,5,4,5,5,5,3,4,4,4.33,5,3,3,5,3,4,5,4,5,4,5,5,3,4,4,4,5,5,5,5,4.3,2,4,2,2,1,2.2,"yes",4.2
"3349",23,"Female","0","deg","full-time",15000,"","0",5,"Small Town","United States","Single","0",0,5,5,5,3,3,4.2,2,1,5,3,3,1,4,4,2,4,3,2,4,2,2,2.8,4,2,4,1,5,5,5,5,5,3,4,5,3,4,4,4,4,5,5,5,4.1,2,2,2,3,1,2,"yes",4.2
"3350",24,"Female","0","phd","student",10000,"","2",0,"Village","United States","Single","0",0,4,4,3,1,1,2.6,3,4,5,5,3,3,4,5,2,2,1,5,2,5,4,3.53,5,3,3,4,3,4,3,4,4,5,5,4,2,3,5,3,1,5,5,4,3.75,4,4,3,3,1,3,"yes",2.6
"3351",45,"Female","0","ltuni","full-time",87500,"","0",0,"Small Town","United States","Married","0",0,3,3,3,2,3,2.8,2,3,3,5,3,1,2,2,1,2,4,4,3,3,4,2.8,4,2,3,5,1,3,1,3,2,3,4,2,3,3,3,4,3,3,1,4,2.85,3,3,3,4,3,3.2,"no",2.8
"3352",32.5,"Female","1","deg","full-time",35000,"","0",9,"Small Town","United States","Married","1",0,5,5,5,4,4,4.6,1,2,5,4,4,5,5,3,5,5,2,4,3,4,5,3.8,5,1,4,4,5,2,5,3,5,4,3,5,4,2,4,5,5,5,5,4,4,3,3,3,4,1,2.8,"yes",4.6
"3353",25,"Female","0","deg","full-time",35000,"","3",0,"Small Town","United States","Single","0",0,3,3,2,2,2,2.4,1,1,3,1,5,2,1,2,1,3,1,1,1,1,1,1.67,3,1,2,3,5,1,1,3,4,3,3,1,1,4,2,5,5,1,3,3,2.7,5,5,5,4,5,4.8,"yes",2.4
"3354",32.5,"Female","0","deg","full-time",150000,"","9",0,"Village","United States","Married","0",0,3,3,2,1,1,2,1,1,3,1,1,2,2,3,1,5,1,1,4,1,3,2,5,1,2,3,3,1,5,3,5,4,3,5,1,2,2,4,4,4,4,2,3.15,5,4,4,5,5,4.6,"no",2
"3355",28,"Female","0","deg","full-time",45000,"","2",0,"Village","United States","Married","0",0,4,4,3,3,3,3.4,1,1,4,2,3,2,2,3,2,3,3,2,4,1,3,2.4,4,1,3,4,1,4,3,3,3,2,2,3,1,4,4,5,4,3,3,4,3.05,4,4,4,5,4,4.2,"no",3.4
"3356",32.5,"Female","1","ltuni","full-time",35000,"","3",3,"Small Town","United States","Married","4",0,3,3,3,2,2,2.6,3,3,4,4,3,2,4,3,2,3,2,4,5,4,3,3.27,4,1,3,5,2,3,3,3,4,4,4,3,3,3,4,4,4,4,5,3,3.45,3,3,4,3,4,3.4,"yes",2.6
"3357",45,"Female","1","dip","full-time",25000,"","9",5,"8","United States","Married","1",1,4,5,4,4,4,4.2,5,4,5,5,5,4,5,4,2,5,2,5,5,4,5,4.33,5,3,5,5,2,4,1,5,5,5,5,4,5,5,5,4,4,4,5,5,4.3,3,2,3,4,2,2.8,"yes",4.2
"3358",45,"Female","1","deg","full-time",87500,"","10",0,"Small Town","United States","Married","1",1,4,3,3,2,2,2.8,2,1,2,2,2,4,2,3,2,3,4,2,2,2,3,2.4,3,2,3,2,4,4,3,4,3,3,3,3,4,4,4,4,4,3,4,4,3.4,4,3,4,4,4,3.8,"no",2.8
